symbol,address,type,gauges,fees,bribes,algebra_pool
ankrBNB/DUSD,0x1f6c58bca82ad5b3750ec516b0fb8be71dcbb1f9,Narrow,0x3a8720114B0697C1Cf1aD63030D5744edf7c92E8,0xE0766670a490D53d01B02D7d516184d760a979fA,0xc38235CB3Fee15AE8142515eE55eCE2B6d86F626,0
USDT/AST,0xfc094f2eacb5881ab339e445c40dedf8b0ea3459,Narrow,0x872BE619b756fF447541873CA25876c587C3767C,0x19568cA2F0e97413c0900EF93bF4a69dB2bFc576,0xb8096307c6BBAbE791795E66b5D1130f87B53537,0
USDT/TON,0x325d67b8ecccb53c1164eb9fff96676487c38ad0,Wide,0xCBeA28DA0420B6B4365ea51E84D0C4fdB72174Dd,0x5Db9841F601AabC37f19ae667Cb08dCBB31fCaCB,0xC77EA64E26724C160642681bbb560eb5157bC070,0
BTCB/FRAX,0xc66a9aee68a43601ce07614e2529d8f6b68e3cae,Narrow,0x69a490A8Bca14FF4738004a407D0412ADF43728a,0x42D995B1099BA51583571985167864A7dFbD6472,0x0766B210de5130A61BE1f8D7E089C4Ad28dddabC,0
ORBS/BNB,0x34a021758a137ba168ed6d627e0c2b9b7feeba1a,Narrow,0xF1639EcB3A78335B5BE9E68E4A2D03E74f850Bef,0x151A84bBD647D97B5ABd1C9c8B10CeF199d6a1CA,0xdB2871E900bb7c48d76d4CE3D0e13F9273787fB5,0
USDT/XCAD,0x219e0c098c0dc0e220c292188c701c347d33740b,ICHI,0x01A4Fa4879f970b747643Bf70812737ebaFA6292,0x3c3E386d6508D1551067fB49AD2836C4661AeE28,0xA638cb497ECA7E002B0cbCBd39749201A3db3558,0
HBR/USDT,0x593513098203cb7474d4753604f36fb6c0d7b802,ICHI,0xfFe944F9403f7f8c3B679f5ABE2c7714894A7B03,0xBED3F7Ee0d30B05c9801C884a2E76D5dbc37b465,0x4E084464f0E2172EC937491AF33E7dfCF0B63734,0
ETH/BTCB,0xdb39454a85f2a2f4b100b73d89fcb36c12b9fc90,Narrow,0x8280735A413640C6A4D5F72aD5C954c21d6B9870,0x60D869f9E50F94DfA8811755f3dA693514f6Bea4,0xaB61eB8499b306550C7Ba53881445A1982Cb4a37,0
USDT/ABOND,0x5d321dae19ceedea365dbbf3d8a6521e4812deb0,ICHI,0x3C0a94600963eB65Fc1C4a149422195CCe3099Dc,0xc9B689d99Bb683acE297237be2040e1a9188C6bC,0x4e149F91998E084127463d41BBe774B2009b6B49,0
BNB/OATH,0x09c10be51f518051de7ea3d4899e321ad9922367,ICHI,0x589401A756b9b74E2e609e2cecC665366a242546,0x611066752359ADed1a0fB51882fd27221fff01Bb,0xdA08A7b1D1D85Afce21E65f6acB3FA1866523674,0
FIL/BNB,0x534f164bdc5e31bbbfb32bd48cd85047da9f960e,ICHI,0x6f7eA78567691efEC79096bdC52376425d913a20,0x81D8632bC25da8A40cE4d2fB807fd6285d45f1F8,0x5494869451E59e254c80b9803197e6f67Fbd005a,0
BNB/USDT,0x015eb9b9ce3ab0ddacdab35880171b0078edc02e,ICHI,0x38CF72812A09D58B1A64222A9B474C26138E4005,0xa04007D46F59a3A9c6adBeD8084382Ca06011a7f,0x520a779aa099C0511dD214da992f60cCB48d525e,0
USDC/BUSD,0x7e61c053527a7af0c700ad9d2c8207e386273222,Stable,0xB00894E7c895dDe3707e2C6FB6abe08156AC4231,0x6C7950EF8138b59BEd8774031597b695465Cb32A,0x38833fFe690914Be6325977ee40bE2Ce6D4F3F64,0
ETH/InwbETH,0x1a8fc8272126b98c856acd756a5e67d3568abe13,Correlated,0x3d07A9A1832F68994e0320BC1B47fb89943545c6,0x0bfd69d6Fce7b7FB06028F6ee1b02F75EBf61cc6,0x947717BF0B65B3054A9b3B4dA77CE23cb95FbC2a,0
OATH/BNB,0x5f82cf3a2e4e1ec8b31c4eebcb2815151509a082,ICHI,0x4eF6b05Db739D723d6e51C4A1C0F2eEea868DADa,0x5a2Ac65cFC67e0f2EAeB5322322bC0c5d8F3A69A,0x9F977Fb379d0A6E6F08318742eA42993338C5f4F,0
USDT/HBR,0x60e0ca8b53741d7e29a757408bd1d8b1eaf6dbe6,ICHI,0x6AEC3024508609Bd643edDDD3411cDED2496471b,0x110B46f405d933715079cd4624c8BDEB06E1b92F,0x0707e8e5e6165897ee9403Acb0c7C4B24Ae87ee8,0
USDT/BUSD,0x6321b57b6fdc14924be480c54e93294617e672ab,Stable,0xe998120c06f1C1dB80122399aEd2Fc5e49BcB51f,0x9B868AA830AAa61Eb92F0D6FF649938057f18Cc1,0x4398cFBAe6628171d47f5623e4f02F9419E097d8,0
ETH/CHAM,0x972291c293a2ee6c7397017a6412035976e4326c,Volatile,0x7b2816258bb2B5F3EDFD3777E1EAAA84241a2e99,0x0EE9DF9f3Fd63f3a861C03E32B56C78372aD85D4,0x0541ca91B8a3125b4c1a1DD61A52f6DeCB2b1AB9,0
BNB/ICHI,0x92ce6311d4df089591a0b438265667c452d23fd0,ICHI,0x434DA5fbb893Bc70fbd08D85992AcFF2933C1550,0x33C4E4451D5f95Bc3cf8B0ee3b9c438709A1245e,0xd9C8d32431eAe66d34Fb2104E8D24860Af2Ae203,0
TON/ICHI,0x07244d1b405fe2bce8fae4195a1b762df106d6c9,ICHI,0xF09e11655FF638C524A9F3141825D4692B122534,0x3E2d6d28FC7AD1906757A72c20EB13FA248E9A17,0x799446FdF549306c7EA05d5cDC00Ae50A951f569,0
BNB/ETH,0x629dfc05be606e773b1830d2616fa627c0d07f08,ICHI,0x80BaE01b2fA04F54E574397a9E4A97E88b31f1a4,0x9c66968A4d920565c072c00259B3b011FAB2C446,0x744C6d661f3e15dD00cE4Ee9E16c7F4cC28b07a4,0
ABOND/BNB,0xb38eb6303563f20887834a5466ef7f1d4d7a2c1f,ICHI,0x90f6Da3ad58FF3A30A1f5e6F632590905A46A7b4,0x9BCF16021ABc92fA1743B588C4BAA51136df4ABd,0x312F6bD38f29775d43e0aCB705bB61e88aFFcB59,0
WBNB/FTM,0x7cde74581bc997a84f8eb831f7fce92c0f593357,ICHI,0x86F4EC2FEb20aB5E5c1eb48327e0f07A6C1d8F19,0x2e9e5D1C1C3Bf57B010Bb1dC1AE5D285Ea41171f,0xFD88CDF99d0f05566ddf32AB0DD294d74dDf9040,0
FRAX/USDC,0x3f3b49cdaffe74f158af9168c1a852dfd2a72ff5,ICHI,0x8946C1AAfDC2fd3A2C089420e7D06B0D277658dc,0x99A099fD1849Ca6654fBDDC518A085Ac5C9A947F,0x04f670859D42e3849b95749710F6CbAeee09FFFe,0
eTHENA/BNB,0xce71693a998d7ce11714a6b80f8de90c994ad198,ICHI,0x00C3c3370c56131791965Eb894904a1534123158,0xbEfA4a2d52bC5cf7Bb633f311Fba6429A6Aa10A4,0x5418f6829b2fA7Fb8A7F7E8d6783fb554FbE6666,0
BNB/BUSD,0x483653bcf3a10d9a1c334ce16a19471a614f4385,Volatile,0x857A9531d8C1b47495336baC40FF86C0c7467b4A,0x92B1a90121077DFfc0f867d9A7146D2180341f52,0x9Bc9C3f9c5a7b51F0D3E95B3C9D55Bff5750215d,0
ETH/BNB,0x1d168c5b5dea1c6da0e9fd9bf4b7607e4e9d8eec,Volatile,0xF210937f7D4bDD700CbfEd977451C5602EcE2342,0xC001b658db7013C0F5368D43F9a40aeAE03aB1F2,0xdd372600C9AaC0b7cB7ecb2055087A2531C30664,0
BUSD/THE,0x34b897289fccb43c048b2cea6405e840a129e021,Volatile,0xc04CA17B1c96C73E32DCb7cD0A1BA69cbed5bC67,0x4271A694A87AA785A48e380C405d44B966E59073,0xaAfCA39c36AcFDae99fE1EBddc767A4Bffe237a3,0
BNB/THE,0x63db6ba9e512186c2faadacef342fb4a40dc577c,Volatile,0x9206fF0db7a937976f08527bb8110a249fE80a2E,0x791c9b7c96EF4F781C001985e0357664E2eBE80F,0x746905dfC1eFfB91ddc909695F52Eb308aAAAe4f,0
DEI/BUSD,0x06589abd54582783142e3d1165722e7e10483de0,Stable,0x4d22DD55A9f4E5de12523e1B7f594CF57605ED31,0xec31916f359c141BA859851569b5E7De4fC02E0f,0xB41adC9e7948435494445CF1c9c5A2675CaBDE56,0
XRP/BNB,0x9855cd520171a2af7f13806877ca220956b2e25c,DefiEdge,0x6a19Bf598Cd991987AE4a70f2F017bbC502Be1C3,0x35b99074D904dA8eaa48ae228d1D736fAA38e6d4,0x1d78F2721b776FD84CA663Fa424508d35a735461,0
BTCB/BNB,0xd328d129e46f9b978416599913102e8cd64593f3,Volatile,0x9709c91aFEe40EA3D0983d00b780cCA07F9de2D0,0x66CC7C708C10008D6Be580157D35A3c22E92ab6D,0x4D395Fd599cFE2b8f12A9DdEe1CBd935aDf51ac3,0
IDIA/BUSD,0x3c552e8ac4473222e3d794adecfa432eace85929,Volatile,0x19aBE34435054AB0d92A281bbb54d15dA3e1c7B7,0x45E958a174feCd293d5D7939eAacfE9E351Aa6b8,0x7548B58f27107AC7Cf5FD992BC76ac857Cb16fC6,0
BNB/DEUS,0xc8da40f8a354530f04ce2dde98ebc2960a9ea449,Volatile,0x586cF0Ce829e39c3B37944E183D2DFB280191b50,0x1dD170a9Dfa4BAD55FF0F8D0CEa8dc53Cd61BD6a,0xdCcC5d7cA8f8145863AFf6CB0f67609Ef77332E8,0
USDT/BNB,0x6be6a437a1172e6c220246ecb3a92a45af9f0cbc,Volatile,0x11D54604F7BAe940D6CA106539B2986c36DaBe5E,0x070022E35f22F9DF8eBb1DAD9C169D5e0C16873D,0xD1Dd663851d8BB1D16602de04f0a337FA947660C,0
BNB/UNI,0x8c8be091d9da385f4f225fa727f6d04460693e21,DefiEdge,0xf83284E0c00B510B7b7548B6A05f30c7Bd10c2AC,0x3d7A960CC1c1F5EA50D8eCEC2cFdAF74c90462Ee,0x76F7d3b4a19B97423A5474C9Cf274CdB82054b10,0
BNB/stkBNB,0x2b3510f57365aa17bff8e6360ea67c136175dc6d,Volatile,0xd836D06De65fECbA04d9a9c06544D1FF948b0EDB,0xbB405a82C59D26Fa5021337f6D87Da30A9a1084e,0xebC41af7A2E93899924aB75D7999F87a068DC8BE,0
FITFI/BUSD,0xcae2c0d6937671490d3bce4c21d57ff313f407eb,Volatile,0xc33488a5d71762624141D458726A3Fc5233cf0FA,0xb8434B4481106b7eA6Ffa88D6Bcd2AbC89683493,0xd8d5b968DE0416Cc4F6430C82418141C7ab63C53,0
FRAX/BUSD,0x7fcfe6b06c1f6aad14884ba24a7f315c1c0c2cef,Stable,0x7A8A0607F1C4cE060e7308BAf650264fdc6473D7,0x591d86d66078CB1250fD6a5Eb36ceb07d6c197Eb,0x57Ee61da3A075973Eb2Bd0286b946c9cE5e506f8,0
DOGE/BNB,0xa869c09fd847b7934ca9ea7aae08475a5b03a32e,DefiEdge,0xD559EB9bA19bE03634E54DfC30D025FD22467cbf,0xc7358F79a71F2687d4b4D9ddbC9D8e8B591D6314,0x7992f6d9a4b63B70720312644B1cB2EC93fa2DCe,0
lisUSD/BUSD,0x93b32a8dfe10e9196403dd111974e325219aec24,Stable,0x5f8a3d4ad41352A8145DDe8dC0aA3159C7B7649D,0x1669DedE34c2CeEba9065A5783D74C543C6518C9,0x833514f90292318398ECF61564DD87059351f978,0
GHNY/BNB,0xa97e46dc17e2b678e5f049a2670fae000b57f05e,Volatile,0xe1aD94646E9866d48cca59080535eF782d03B4af,0xAA9C6d5b6769FCB017411d0B1247Bf55Bf954983,0x2946813Ce1BBd13C1cD26C9ACF22f5dED73794A9,0
TAROT(old)/BNB,0xb2604b72b3aa4af8d0419c736de2d261b40ec755,Volatile,0xA65BcdE0d453735f835470F4fD733CBFf96a403c,0x8ED9B2A0fd34980EcD08d0828884cd81af56D06b,0xef9B54e0C4129D4D32d9E4A16323322796694fC4,0
BKN/USDT,0x78dda21af857ab8d0b3780f996ad53046161733f,DefiEdge,0xB68A802274630726D19055344E7f392cD23c80EB,0x3cabB69670ad33F49e307fB23731ee317d1000D3,0x2F98Fde61A25fFEB3452f68AA65a1E49b4D3389D,0
SolvBTC/BTCB,0x5f28dccd24d1fcb6805e6d71ec15fa93cb0cf360,DefiEdge,0x516922e53DC4D65a1633B05c0Dd6f27B87159CD5,0x4f0319Aee2fbdC0820CEB7Ab387D94207B6eA0C8,0x748F0eF305E5e9978cAd8fD3bbb9Eeb0dBC11186,0
